customer_id,customer_segment,region,account_type,state_province,contract_type,payment_method,internet_service,tech_support,num_addon_services,senior_citizen,has_partner,has_dependents,paperless_billing
C01887,Enterprise,East,Monthly,MA,Month-to-month,Electronic check,DSL,No,4,0,No,No,No
C01888,Enterprise,South,Monthly,FL,Month-to-month,Electronic check,DSL,Yes,4,0,Yes,No,No
C01889,Enterprise,North,Annual,IL,Two year,Bank transfer,Fiber optic,No,3,0,No,No,No
C01890,Small Business,South,Monthly,TX,Month-to-month,Bank transfer,None,Yes,5,0,Yes,No,Yes
C01891,Small Business,North,Annual,MN,Two year,Credit card,DSL,No,2,0,Yes,Yes,No
C01892,Mid-Market,North,Annual,WI,One year,Mailed check,DSL,Yes,3,0,No,No,No
C01893,Mid-Market,West,Annual,CA,One year,Electronic check,Fiber optic,No,4,0,Yes,No,No
C01894,Mid-Market,East,Annual,MA,Two year,Electronic check,DSL,No,3,0,No,Yes,Yes
C01895,Enterprise,North,Monthly,MN,Month-to-month,Credit card,DSL,Yes,1,0,No,Yes,Yes
C01896,Mid-Market,West,Annual,WA,One year,Bank transfer,DSL,Yes,4,0,No,No,No
C01897,Small Business,East,Monthly,PA,Month-to-month,Credit card,DSL,Yes,2,0,Yes,No,Yes
C01898,Small Business,West,Annual,AZ,Two year,Electronic check,DSL,Yes,0,0,Yes,Yes,Yes
C01899,Small Business,East,Annual,NY,One year,Mailed check,DSL,Yes,2,0,Yes,No,Yes
C01900,Small Business,South,Monthly,TX,Month-to-month,Electronic check,None,No,0,0,No,No,Yes
C01901,Small Business,East,Annual,PA,Two year,Credit card,Fiber optic,Yes,5,0,Yes,No,Yes
C01902,Enterprise,East,Monthly,VA,Month-to-month,Bank transfer,Fiber optic,Yes,5,0,Yes,No,No
C01903,Mid-Market,East,Monthly,PA,Month-to-month,Mailed check,DSL,No,1,1,No,No,No
C01904,Mid-Market,North,Annual,IL,One year,Bank transfer,DSL,Yes,5,0,No,Yes,Yes
C01905,Small Business,South,Monthly,TX,Month-to-month,Mailed check,DSL,Yes,4,0,No,No,Yes
C01906,Mid-Market,North,Annual,WI,Two year,Electronic check,DSL,No,5,1,Yes,Yes,No
C01907,Enterprise,South,Annual,NC,One year,Credit card,DSL,No,0,0,No,No,Yes
C01908,Enterprise,North,Annual,WI,One year,Bank transfer,DSL,No,0,0,Yes,No,Yes
C01909,Mid-Market,North,Monthly,IL,Month-to-month,Credit card,Fiber optic,Yes,5,1,Yes,No,Yes
C01910,Enterprise,West,Monthly,WA,Month-to-month,Credit card,DSL,No,1,0,Yes,No,Yes
C01911,Mid-Market,North,Annual,IL,Two year,Mailed check,Fiber optic,No,3,0,No,No,No
C01912,Mid-Market,West,Monthly,WA,Month-to-month,Electronic check,DSL,No,5,0,No,No,Yes
C01913,Enterprise,North,Annual,IL,One year,Credit card,DSL,No,2,0,Yes,Yes,No
C01914,Small Business,West,Monthly,OR,Month-to-month,Mailed check,Fiber optic,Yes,0,0,No,No,Yes
C01915,Small Business,South,Monthly,TX,Month-to-month,Mailed check,Fiber optic,No,4,0,No,No,No
C01916,Small Business,East,Annual,MA,One year,Mailed check,Fiber optic,No,2,0,Yes,No,Yes
C01917,Mid-Market,South,Annual,FL,One year,Mailed check,DSL,No,0,0,No,No,Yes
C01918,Mid-Market,South,Annual,TX,One year,Electronic check,Fiber optic,No,2,1,Yes,No,Yes
C01919,Mid-Market,South,Annual,FL,Two year,Mailed check,Fiber optic,No,3,0,Yes,No,Yes
C01920,Small Business,East,Monthly,PA,Month-to-month,Credit card,DSL,No,5,1,No,No,No
C01921,Small Business,South,Monthly,TX,Month-to-month,Bank transfer,Fiber optic,No,1,0,Yes,Yes,No
C01922,Enterprise,East,Monthly,PA,Month-to-month,Credit card,DSL,No,3,1,No,No,Yes
C01923,Small Business,West,Annual,CA,One year,Bank transfer,DSL,No,1,0,Yes,No,Yes
C01924,Enterprise,South,Monthly,GA,Month-to-month,Credit card,Fiber optic,No,1,0,No,No,No
C01925,Small Business,South,Annual,NC,One year,Bank transfer,Fiber optic,Yes,1,0,No,No,No
C01926,Mid-Market,North,Monthly,MN,Month-to-month,Electronic check,None,Yes,3,0,No,No,Yes
C01927,Mid-Market,South,Annual,NC,Two year,Electronic check,DSL,Yes,3,0,No,No,Yes
C01928,Enterprise,North,Annual,IL,Two year,Credit card,Fiber optic,No,0,0,No,No,Yes
C01929,Small Business,North,Annual,MN,Two year,Electronic check,DSL,No,0,0,Yes,No,No
C01930,Enterprise,West,Monthly,OR,Month-to-month,Bank transfer,DSL,No,4,1,Yes,No,Yes
C01931,Mid-Market,North,Annual,MN,Two year,Electronic check,Fiber optic,No,1,1,No,No,No
C01932,Mid-Market,South,Monthly,FL,Month-to-month,Credit card,DSL,No,3,0,No,No,Yes
C01933,Mid-Market,West,Monthly,OR,Month-to-month,Electronic check,DSL,Yes,0,0,Yes,Yes,Yes
C01934,Small Business,West,Monthly,OR,Month-to-month,Electronic check,Fiber optic,No,3,0,No,No,Yes
C01935,Mid-Market,North,Monthly,IL,Month-to-month,Bank transfer,DSL,No,5,0,Yes,Yes,No
C01936,Small Business,North,Annual,WI,One year,Electronic check,Fiber optic,No,2,1,Yes,No,Yes
C01937,Small Business,South,Monthly,NC,Month-to-month,Electronic check,Fiber optic,No,3,0,No,Yes,No
C01938,Mid-Market,East,Monthly,NY,Month-to-month,Electronic check,Fiber optic,No,1,0,No,No,Yes
C01939,Mid-Market,West,Annual,OR,One year,Electronic check,DSL,Yes,1,0,No,No,No
C01940,Small Business,North,Annual,MN,Two year,Bank transfer,DSL,No,0,0,Yes,No,No
C01941,Small Business,North,Annual,MN,One year,Electronic check,None,No,2,1,Yes,No,No
C01942,Small Business,South,Annual,GA,One year,Credit card,Fiber optic,No,5,0,No,Yes,Yes
C01943,Small Business,West,Monthly,WA,Month-to-month,Bank transfer,DSL,Yes,0,0,Yes,Yes,No
C01944,Mid-Market,North,Annual,WI,Two year,Credit card,DSL,Yes,2,0,No,Yes,Yes
C01945,Small Business,South,Monthly,FL,Month-to-month,Credit card,Fiber optic,Yes,5,0,Yes,No,Yes
C01946,Enterprise,North,Monthly,MN,Month-to-month,Electronic check,Fiber optic,No,2,0,Yes,No,No
C01947,Small Business,North,Monthly,IL,Month-to-month,Mailed check,DSL,Yes,4,0,Yes,No,No
C01948,Small Business,West,Annual,CA,One year,Credit card,Fiber optic,Yes,2,0,Yes,No,Yes
C01949,Enterprise,North,Monthly,WI,Month-to-month,Electronic check,DSL,No,3,0,Yes,Yes,No
C01950,Small Business,South,Annual,FL,One year,Mailed check,DSL,Yes,5,1,No,No,Yes
C01951,Small Business,West,Monthly,CA,Month-to-month,Bank transfer,Fiber optic,No,3,0,No,No,No
C01952,Enterprise,East,Monthly,MA,Month-to-month,Credit card,None,No,4,0,Yes,No,No
C01953,Enterprise,North,Monthly,MN,Month-to-month,Mailed check,DSL,Yes,4,0,No,Yes,No
C01954,Mid-Market,South,Monthly,GA,Month-to-month,Electronic check,DSL,No,0,1,Yes,No,No
C01955,Small Business,West,Monthly,OR,Month-to-month,Bank transfer,DSL,No,0,0,Yes,No,No
C01956,Mid-Market,South,Annual,TX,One year,Bank transfer,Fiber optic,No,3,1,No,Yes,Yes
C01957,Enterprise,East,Annual,PA,One year,Credit card,DSL,No,2,0,No,No,Yes
C01958,Enterprise,East,Monthly,PA,Month-to-month,Electronic check,Fiber optic,Yes,2,0,No,No,Yes
C01959,Small Business,East,Annual,MA,One year,Electronic check,Fiber optic,No,2,0,Yes,No,No
C01960,Small Business,North,Monthly,IL,Month-to-month,Mailed check,Fiber optic,Yes,4,1,Yes,No,Yes
C01961,Small Business,West,Monthly,WA,Month-to-month,Electronic check,Fiber optic,No,5,0,No,No,No
C01962,Small Business,West,Monthly,WA,Month-to-month,Electronic check,Fiber optic,Yes,5,0,No,No,Yes
C01963,Mid-Market,North,Monthly,MN,Month-to-month,Bank transfer,Fiber optic,No,0,1,No,No,No
C01964,Small Business,West,Monthly,CA,Month-to-month,Bank transfer,None,Yes,4,1,No,No,Yes
C01965,Small Business,West,Annual,AZ,One year,Electronic check,Fiber optic,Yes,4,0,Yes,No,No
C01966,Small Business,East,Monthly,VA,Month-to-month,Bank transfer,Fiber optic,Yes,5,0,No,No,No
C01967,Mid-Market,South,Annual,TX,One year,Credit card,Fiber optic,No,2,0,No,No,Yes
C01968,Small Business,South,Monthly,FL,Month-to-month,Bank transfer,DSL,Yes,3,0,Yes,No,No
C01969,Small Business,West,Annual,OR,One year,Electronic check,Fiber optic,No,2,0,Yes,No,Yes
C01970,Small Business,North,Annual,MN,One year,Electronic check,DSL,Yes,2,0,No,Yes,No
C01971,Enterprise,West,Monthly,CA,Month-to-month,Bank transfer,DSL,No,1,1,Yes,No,No
C01972,Small Business,West,Monthly,WA,Month-to-month,Electronic check,Fiber optic,Yes,3,0,No,No,Yes
C01973,Mid-Market,East,Annual,MA,One year,Credit card,None,No,0,1,No,Yes,Yes
C01974,Small Business,South,Annual,GA,Two year,Electronic check,Fiber optic,Yes,4,0,Yes,No,Yes
C01975,Small Business,East,Annual,MA,Two year,Bank transfer,DSL,Yes,5,0,No,No,Yes
C01976,Small Business,North,Monthly,MN,Month-to-month,Mailed check,Fiber optic,Yes,1,0,No,No,No
C01977,Small Business,West,Annual,OR,One year,Bank transfer,DSL,Yes,1,0,Yes,No,Yes
C01978,Small Business,South,Monthly,TX,Month-to-month,Mailed check,DSL,No,3,0,No,No,No
C01979,Mid-Market,North,Monthly,MN,Month-to-month,Mailed check,Fiber optic,Yes,5,0,Yes,No,No
C01980,Mid-Market,West,Annual,AZ,One year,Credit card,Fiber optic,No,0,0,No,Yes,No
C01981,Small Business,East,Annual,NY,One year,Credit card,Fiber optic,No,2,0,Yes,No,Yes
C01982,Small Business,East,Annual,MA,One year,Mailed check,Fiber optic,Yes,1,0,Yes,No,Yes
C01983,Mid-Market,North,Annual,MN,Two year,Mailed check,None,No,5,0,No,No,No
C01984,Small Business,West,Monthly,OR,Month-to-month,Mailed check,DSL,Yes,5,0,Yes,No,No
C01985,Small Business,East,Annual,VA,One year,Bank transfer,DSL,Yes,0,0,Yes,No,No
C01986,Small Business,West,Monthly,CA,Month-to-month,Electronic check,None,Yes,0,0,Yes,No,Yes
C01987,Small Business,West,Monthly,CA,Month-to-month,Mailed check,DSL,Yes,0,0,No,Yes,Yes
C01988,Mid-Market,North,Monthly,IL,Month-to-month,Mailed check,DSL,Yes,4,0,No,Yes,No
C01989,Enterprise,North,Annual,MI,Two year,Bank transfer,Fiber optic,No,5,0,Yes,No,No
C01990,Enterprise,West,Monthly,CA,Month-to-month,Bank transfer,Fiber optic,No,2,0,Yes,No,Yes
C01991,Enterprise,East,Monthly,VA,Month-to-month,Credit card,Fiber optic,No,0,0,Yes,Yes,No
C01992,Small Business,South,Annual,TX,One year,Mailed check,Fiber optic,Yes,3,0,No,Yes,Yes
C01993,Small Business,South,Annual,FL,Two year,Electronic check,Fiber optic,No,5,0,Yes,No,Yes
C01994,Small Business,East,Annual,NY,Two year,Bank transfer,Fiber optic,Yes,5,0,No,Yes,Yes
C01995,Small Business,West,Annual,OR,One year,Electronic check,Fiber optic,Yes,2,1,No,Yes,Yes
C01996,Small Business,North,Monthly,MI,Month-to-month,Electronic check,Fiber optic,No,4,0,No,Yes,Yes
C01997,Small Business,East,Annual,MA,One year,Electronic check,Fiber optic,Yes,5,0,No,No,Yes
C01998,Small Business,West,Annual,WA,Two year,Credit card,Fiber optic,Yes,4,1,Yes,No,Yes
C01999,Small Business,South,Annual,NC,Two year,Electronic check,Fiber optic,No,2,0,No,No,Yes
C02000,Small Business,South,Annual,NC,Two year,Mailed check,DSL,No,1,0,Yes,No,Yes
